Region ID,Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Shipment Allowed,Remarks
E124,Europe,Montenegro,Clothes,Online,L,4/29/2016,28-10-2011,685596930,6/16/2016,2222,109.28,35.84,242820.16,79636.48,163183.68,Yes,ok
E124,Europe,Greece,Clothes,Online,H,1/31/2015,29-10-2011,355534589,02-06-2015,9440,109.28,35.84,1031603.2,338329.6,693273.6,Yes,ok
E124,Europe,Belgium,Office Supplies,Offline,L,12-01-2012,30-10-2011,456527268,12-02-2012,5419,651.21,524.96,3528906.99,2844758.24,684148.75,Yes,ok
E124,Europe,Montenegro,Baby Food,Offline,C,2/15/2016,31-10-2011,461917865,3/21/2016,616,255.28,159.42,157252.48,98202.72,59049.76,Yes,ok
E124,Europe,Montenegro,Personal Care,Offline,C,6/29/2013,01-11-2011,284435451,6/29/2013,9625,81.73,56.67,786651.25,545448.75,241202.5,Yes,ok
E124,Europe,Finland,Meat,Online,H,6/21/2014,02-11-2011,844575107,6/26/2014,7397,421.89,364.69,3120720.33,2697611.93,423108.4,Yes,ok
E124,Europe,Russia,Baby Food,Offline,L,5/19/2015,03-11-2011,158479773,6/18/2015,6542,255.28,159.42,1670041.76,1042925.64,627116.12,Yes,ok
E124,Europe,Monaco,Household,Online,L,06-09-2014,04-11-2011,175723588,6/14/2014,9370,668.27,502.54,6261689.9,4708799.8,1552890.1,Yes,ok
E124,Europe,Netherlands,Household,Online,C,11-04-2016,05-11-2011,690220630,11/19/2016,477,668.27,502.54,318764.79,239711.58,79053.21,Yes,ok
E124,Europe,Macedonia,Beverages,Offline,M,7/17/2017,06-11-2011,704139363,8/31/2017,9340,47.45,31.79,443183,296918.6,146264.4,Yes,ok
E124,Europe,Italy,Fruits,Online,H,02-02-2014,07-11-2011,636278617,3/22/2014,7837,9.33,6.92,73119.21,54232.04,18887.17,Yes,ok
E124,Europe,Belarus,Snacks,Online,L,09-09-2012,08-11-2011,525749719,10/22/2012,9880,152.58,97.44,1507490.4,962707.2,544783.2,Yes,ok
E124,Europe,Romania,Fruits,Online,H,10/27/2016,09-11-2011,481976497,12-03-2016,6411,9.33,6.92,59814.63,44364.12,15450.51,Yes,ok
E124,Europe,San Marino,Meat,Online,H,10/22/2010,10-11-2011,168979442,12-10-2010,3627,421.89,364.69,1530195.03,1322730.63,207464.4,Yes,ok
E124,Europe,Albania,Household,Online,L,12/20/2010,11-11-2011,570476520,12/24/2010,5534,668.27,502.54,3698206.18,2781056.36,917149.82,Yes,ok
E124,Europe,Finland,Cereal,Online,H,7/13/2013,12-11-2011,144282948,08-01-2013,5386,205.7,117.11,1107900.2,630754.46,477145.74,Yes,ok
E124,Europe,Russia,Beverages,Online,M,10-10-2013,13-11-2011,797202146,11/17/2013,8685,47.45,31.79,412103.25,276096.15,136007.1,Yes,ok
E124,Europe,Hungary,Fruits,Offline,C,4/17/2016,14-11-2011,353492677,5/23/2016,5193,9.33,6.92,48450.69,35935.56,12515.13,Yes,ok
E124,Europe,Slovenia,Cosmetics,Offline,M,1/28/2014,15-11-2011,155086886,02-05-2014,2511,437.2,263.33,1097809.2,661221.63,436587.57,Yes,ok
E124,Europe,Russia,Cosmetics,Online,L,10/29/2010,16-11-2011,113524663,12-09-2010,3325,437.2,263.33,1453690,875572.25,578117.75,Yes,ok
E124,Europe,Andorra,Beverages,Offline,L,10-09-2013,17-11-2011,932475602,11/21/2013,9107,47.45,31.79,432127.15,289511.53,142615.62,Yes,ok
E124,Europe,Russia,Office Supplies,Offline,L,1/20/2015,18-11-2011,282917964,1/27/2015,567,651.21,524.96,369236.07,297652.32,71583.75,Yes,ok
E124,Europe,Croatia,Baby Food,Offline,C,6/27/2013,19-11-2011,775347936,07-08-2013,1539,255.28,159.42,392875.92,245347.38,147528.54,Yes,ok
E124,Europe,Bulgaria,Baby Food,Offline,C,9/18/2010,20-11-2011,980381143,9/26/2010,5421,255.28,159.42,1383872.88,864215.82,519657.06,Yes,ok
E124,Europe,Belarus,Cosmetics,Offline,M,01-06-2010,21-11-2011,521874034,02-03-2010,2979,437.2,263.33,1302418.8,784460.07,517958.73,Yes,ok
E124,Europe,Iceland,Cosmetics,Online,M,4/16/2017,22-11-2011,186847674,4/23/2017,1234,437.2,263.33,539504.8,324949.22,214555.58,Yes,ok
E124,Europe,Vatican City,Fruits,Offline,H,1/24/2015,23-11-2011,117929494,03-02-2015,6813,9.33,6.92,63565.29,47145.96,16419.33,Yes,ok
E124,Europe,Netherlands,Beverages,Offline,M,07-11-2017,24-11-2011,786318385,8/23/2017,7939,47.45,31.79,376705.55,252380.81,124324.74,Yes,ok
E124,Europe,Austria,Household,Online,C,9/20/2015,25-11-2011,178604066,10/18/2015,1767,668.27,502.54,1180833.09,887988.18,292844.91,Yes,ok
E124,Europe,Bulgaria,Vegetables,Offline,C,06-11-2014,26-11-2011,651247489,07-02-2014,7459,154.06,90.93,1149133.54,678246.87,470886.67,Yes,ok
E124,Europe,Cyprus,Household,Online,L,3/20/2013,27-11-2011,492353856,04-11-2013,7302,668.27,502.54,4879707.54,3669547.08,1210160.46,Yes,ok
E124,Europe,Ireland,Personal Care,Offline,M,2/16/2013,28-11-2011,382581126,3/27/2013,3112,81.73,56.67,254343.76,176357.04,77986.72,Yes,ok
E124,Europe,Andorra,Household,Online,C,9/29/2010,29-11-2011,533314406,10/29/2010,8439,668.27,502.54,5639530.53,4240935.06,1398595.47,Yes,ok
E124,Europe,Russia,Snacks,Online,M,9/18/2016,30-11-2011,949388539,9/30/2016,4021,152.58,97.44,613524.18,391806.24,221717.94,Yes,ok
E124,Europe,Portugal,Beverages,Offline,L,01-10-2016,01-12-2011,122372519,1/13/2016,1603,47.45,31.79,76062.35,50959.37,25102.98,Yes,ok
E124,Europe,France,Clothes,Offline,M,1/16/2014,02-12-2011,298978602,1/28/2014,3267,109.28,35.84,357017.76,117089.28,239928.48,Yes,ok
E124,Europe,Belarus,Clothes,Offline,C,12/27/2016,03-12-2011,691760861,1/28/2017,6266,109.28,35.84,684748.48,224573.44,460175.04,Yes,ok
E124,Europe,Serbia,Meat,Offline,H,4/14/2010,04-12-2011,447536504,4/25/2010,4852,421.89,364.69,2047010.28,1769475.88,277534.4,Yes,ok
E124,Europe,Poland,Vegetables,Offline,H,1/13/2011,05-12-2011,469840466,1/22/2011,5090,154.06,90.93,784165.4,462833.7,321331.7,Yes,ok
E124,Europe,Armenia,Snacks,Offline,M,03-02-2011,06-12-2011,418404281,4/15/2011,3979,152.58,97.44,607115.82,387713.76,219402.06,Yes,ok
E124,Europe,Austria,Snacks,Online,M,1/18/2012,07-12-2011,516122949,2/21/2012,1105,152.58,97.44,168600.9,107671.2,60929.7,Yes,ok
E124,Europe,Albania,Cosmetics,Offline,L,8/29/2015,08-12-2011,208238399,10/15/2015,1224,437.2,263.33,535132.8,322315.92,212816.88,Yes,ok
E124,Europe,Georgia,Fruits,Online,M,12-02-2016,09-12-2011,526533353,01-12-2017,1775,9.33,6.92,16560.75,12283,4277.75,Yes,ok
E124,Europe,Iceland,Meat,Online,H,05-11-2011,10-12-2011,643027484,5/18/2011,4977,421.89,364.69,2099746.53,1815062.13,284684.4,Yes,ok
E124,Europe,Hungary,Beverages,Online,L,4/21/2013,11-12-2011,327604424,5/13/2013,4284,47.45,31.79,203275.8,136188.36,67087.44,Yes,ok
E124,Europe,Ukraine,Meat,Offline,M,6/18/2014,12-12-2011,219451320,07-02-2014,9377,421.89,364.69,3956062.53,3419698.13,536364.4,Yes,ok
E124,Europe,France,Personal Care,Online,H,3/15/2011,13-12-2011,575758969,3/29/2011,8729,81.73,56.67,713421.17,494672.43,218748.74,Yes,ok
E124,Europe,Malta,Office Supplies,Offline,H,12-04-2014,14-12-2011,602264344,01-07-2015,2258,651.21,524.96,1470432.18,1185359.68,285072.5,Yes,ok
E124,Europe,Belgium,Cereal,Offline,H,11/22/2014,15-12-2011,791890084,12/15/2014,6728,205.7,117.11,1383949.6,787916.08,596033.52,Yes,ok
E124,Europe,Liechtenstein,Fruits,Offline,C,6/29/2012,16-12-2011,249606645,8/14/2012,3008,9.33,6.92,28064.64,20815.36,7249.28,Yes,ok
E124,Europe,Belgium,Household,Offline,C,04-08-2015,17-12-2011,497466361,05-01-2015,206,668.27,502.54,137663.62,103523.24,34140.38,Yes,ok
E124,Europe,Belarus,Clothes,Offline,L,12/23/2014,18-12-2011,839437711,12/24/2014,7128,109.28,35.84,778947.84,255467.52,523480.32,Yes,ok
E124,Europe,Luxembourg,Office Supplies,Online,H,10/31/2014,19-12-2011,549048888,12-02-2014,4622,651.21,524.96,3009892.62,2426365.12,583527.5,Yes,ok
E124,Europe,Finland,Snacks,Online,H,12-03-2015,20-12-2011,427432811,12-11-2015,5722,152.58,97.44,873062.76,557551.68,315511.08,Yes,ok
E124,Europe,Andorra,Office Supplies,Online,H,3/31/2014,21-12-2011,582836139,04-05-2014,3020,651.21,524.96,1966654.2,1585379.2,381275,Yes,ok
E124,Europe,Netherlands,Clothes,Offline,H,04-08-2012,22-12-2011,719730079,05-06-2012,2979,109.28,35.84,325545.12,106767.36,218777.76,Yes,ok
E124,Europe,Bulgaria,Household,Online,H,4/21/2012,23-12-2011,837608659,05-02-2012,5871,668.27,502.54,3923413.17,2950412.34,973000.83,Yes,ok
E124,Europe,Norway,Meat,Online,L,2/26/2017,24-12-2011,930670154,3/15/2017,4835,421.89,364.69,2039838.15,1763276.15,276562,Yes,ok
E124,Europe,Portugal,Clothes,Offline,H,2/15/2012,25-12-2011,684853637,04-03-2012,2265,109.28,35.84,247519.2,81177.6,166341.6,Yes,ok
E124,Europe,Montenegro,Cereal,Offline,H,6/20/2013,26-12-2011,930457293,7/26/2013,1845,205.7,117.11,379516.5,216067.95,163448.55,Yes,ok
E124,Europe,Estonia,Office Supplies,Offline,H,03-07-2013,27-12-2011,343185698,4/25/2013,5129,651.21,524.96,3340056.09,2692519.84,647536.25,Yes,ok
E124,Europe,France,Cosmetics,Online,M,7/26/2016,28-12-2011,174935233,7/29/2016,6078,437.2,263.33,2657301.6,1600519.74,1056781.86,Yes,ok
E124,Europe,Romania,Fruits,Offline,M,10-09-2011,29-12-2011,904812800,11/24/2011,3069,9.33,6.92,28633.77,21237.48,7396.29,Yes,ok
E124,Europe,Romania,Personal Care,Online,L,6/13/2011,30-12-2011,438683927,7/29/2011,5177,81.73,56.67,423116.21,293380.59,129735.62,Yes,ok
E124,Europe,Iceland,Fruits,Offline,H,8/13/2011,31-12-2011,303534495,8/18/2011,1457,9.33,6.92,13593.81,10082.44,3511.37,Yes,ok
E124,Europe,Liechtenstein,Baby Food,Online,M,11/26/2013,01-01-2012,775008904,01-02-2014,1212,255.28,159.42,309399.36,193217.04,116182.32,Yes,ok
E124,Europe,Greece,Fruits,Online,M,8/16/2014,02-01-2012,471348512,10-01-2014,1354,9.33,6.92,12632.82,9369.68,3263.14,Yes,ok
E124,Europe,Malta,Baby Food,Offline,C,12/23/2012,03-01-2012,302442729,1/17/2013,8379,255.28,159.42,2138991.12,1335780.18,803210.94,Yes,ok
E124,Europe,Macedonia,Vegetables,Online,C,04-12-2012,04-01-2012,987050187,4/25/2012,8940,154.06,90.93,1377296.4,812914.2,564382.2,Yes,ok
E124,Europe,Bulgaria,Office Supplies,Online,H,11-02-2015,05-01-2012,641537463,12/14/2015,4047,651.21,524.96,2635446.87,2124513.12,510933.75,Yes,ok
E124,Europe,Czech Republic,Household,Offline,L,5/15/2015,06-01-2012,512662255,6/22/2015,7009,668.27,502.54,4683904.43,3522302.86,1161601.57,Yes,ok
E124,Europe,Germany,Clothes,Offline,L,11-07-2010,07-01-2012,379900634,12-02-2010,9895,109.28,35.84,1081325.6,354636.8,726688.8,Yes,ok
E124,Europe,Georgia,Cereal,Online,H,6/14/2014,08-01-2012,243144452,7/16/2014,701,205.7,117.11,144195.7,82094.11,62101.59,Yes,ok
E124,Europe,Malta,Cosmetics,Online,H,6/15/2010,09-01-2012,998043382,07-03-2010,2070,437.2,263.33,905004,545093.1,359910.9,Yes,ok
E124,Europe,Spain,Fruits,Offline,L,10/24/2015,10-01-2012,446045196,11-01-2015,3540,9.33,6.92,33028.2,24496.8,8531.4,Yes,ok
E124,Europe,Lithuania,Household,Offline,M,10/14/2014,11-01-2012,544284856,10/25/2014,4839,668.27,502.54,3233758.53,2431791.06,801967.47,Yes,ok
E124,Europe,Romania,Vegetables,Offline,H,11-06-2014,12-01-2012,606118571,11/18/2014,2809,154.06,90.93,432754.54,255422.37,177332.17,Yes,ok
E124,Europe,Portugal,Snacks,Online,C,10-07-2010,13-01-2012,583654105,10/19/2010,5075,152.58,97.44,774343.5,494508,279835.5,Yes,ok
E124,Europe,Moldova ,Baby Food,Online,C,1/27/2014,14-01-2012,608451879,03-01-2014,3287,255.28,159.42,839105.36,524013.54,315091.82,Yes,ok
E124,Europe,Romania,Beverages,Online,M,05-10-2015,15-01-2012,910886180,06-10-2015,317,47.45,31.79,15041.65,10077.43,4964.22,Yes,ok
E124,Europe,Vatican City,Snacks,Offline,L,11-05-2011,16-01-2012,820195758,11/24/2011,3006,152.58,97.44,458655.48,292904.64,165750.84,Yes,ok
E124,Europe,Lithuania,Clothes,Online,H,6/28/2016,17-01-2012,378216636,08-08-2016,1562,109.28,35.84,170695.36,55982.08,114713.28,Yes,ok
E124,Europe,Denmark,Clothes,Online,C,7/21/2014,18-01-2012,539002406,7/23/2014,1645,109.28,35.84,179765.6,58956.8,120808.8,Yes,ok
E124,Europe,Serbia,Office Supplies,Online,M,5/31/2015,19-01-2012,659193694,06-11-2015,8918,651.21,524.96,5807490.78,4681593.28,1125897.5,Yes,ok
E124,Europe,Andorra,Beverages,Online,H,03-11-2015,20-01-2012,320431125,4/17/2015,1545,47.45,31.79,73310.25,49115.55,24194.7,Yes,ok
E124,Europe,Liechtenstein,Vegetables,Offline,L,11/28/2011,21-01-2012,229355323,12-10-2011,192,154.06,90.93,29579.52,17458.56,12120.96,Yes,ok
E124,Europe,Macedonia,Beverages,Offline,L,07-05-2017,22-01-2012,949732291,8/14/2017,5745,47.45,31.79,272600.25,182633.55,89966.7,Yes,ok
E124,Europe,San Marino,Household,Online,C,08-12-2014,23-01-2012,871147000,8/25/2014,611,668.27,502.54,408312.97,307051.94,101261.03,Yes,ok
E124,Europe,Cyprus,Baby Food,Online,M,1/18/2010,24-01-2012,806197631,2/18/2010,649,255.28,159.42,165676.72,103463.58,62213.14,Yes,ok
E124,Europe,Lithuania,Beverages,Offline,H,07-05-2015,25-01-2012,926280772,7/21/2015,5919,47.45,31.79,280856.55,188165.01,92691.54,Yes,ok
E124,Europe,Greece,Vegetables,Offline,L,01-08-2011,26-01-2012,936547410,01-12-2011,4046,154.06,90.93,623326.76,367902.78,255423.98,Yes,ok
E124,Europe,Slovenia,Cosmetics,Online,H,10/29/2013,27-01-2012,498201072,11-07-2013,7623,437.2,263.33,3332775.6,2007364.59,1325411.01,Yes,ok
E124,Europe,Cyprus,Snacks,Offline,H,7/27/2015,28-01-2012,842725884,08-11-2015,171,152.58,97.44,26091.18,16662.24,9428.94,Yes,ok
E124,Europe,Latvia,Office Supplies,Online,L,05-01-2017,29-01-2012,343730294,5/28/2017,6287,651.21,524.96,4094157.27,3300423.52,793733.75,Yes,ok
E124,Europe,Georgia,Vegetables,Online,C,2/26/2015,30-01-2012,636907756,04-01-2015,4013,154.06,90.93,618242.78,364902.09,253340.69,Yes,ok
E124,Europe,Czech Republic,Cereal,Online,H,2/16/2013,31-01-2012,444806230,04-01-2013,6903,205.7,117.11,1419947.1,808410.33,611536.77,Yes,ok
E124,Europe,Latvia,Snacks,Online,M,3/18/2017,01-02-2012,517097985,4/14/2017,9640,152.58,97.44,1470871.2,939321.6,531549.6,Yes,ok
E124,Europe,Netherlands,Beverages,Offline,M,10/27/2015,02-02-2012,642953670,12-09-2015,3134,47.45,31.79,148708.3,99629.86,49078.44,Yes,ok
E124,Europe,Serbia,Snacks,Offline,M,8/18/2014,03-02-2012,265191352,9/26/2014,4869,152.58,97.44,742912.02,474435.36,268476.66,Yes,ok
E124,Europe,Latvia,Office Supplies,Online,L,6/16/2013,04-02-2012,129127395,6/20/2013,520,651.21,524.96,338629.2,272979.2,65650,Yes,ok
E124,Europe,Serbia,Vegetables,Offline,M,6/25/2011,05-02-2012,392518174,07-03-2011,3705,154.06,90.93,570792.3,336895.65,233896.65,Yes,ok
E124,Europe,Malta,Fruits,Online,C,11/21/2016,06-02-2012,121380746,12/18/2016,8115,9.33,6.92,75712.95,56155.8,19557.15,Yes,ok
E124,Europe,Russia,Clothes,Offline,M,05-08-2014,07-02-2012,745467269,6/23/2014,9186,109.28,35.84,1003846.08,329226.24,674619.84,Yes,ok
E124,Europe,Bulgaria,Meat,Offline,H,04-07-2012,08-02-2012,948518216,05-04-2012,6473,421.89,364.69,2730893.97,2360638.37,370255.6,Yes,ok
E124,Europe,Finland,Office Supplies,Offline,L,4/17/2017,09-02-2012,163744628,05-01-2017,4529,651.21,524.96,2949330.09,2377543.84,571786.25,Yes,ok
E124,Europe,Greece,Household,Offline,M,1/23/2012,10-02-2012,706301438,02-11-2012,9146,668.27,502.54,6111997.42,4596230.84,1515766.58,Yes,ok
E124,Europe,Montenegro,Clothes,Online,C,03-09-2014,11-02-2012,234082448,03-09-2014,9053,109.28,35.84,989311.84,324459.52,664852.32,Yes,ok
E124,Europe,Romania,Meat,Offline,L,8/22/2012,12-02-2012,161607444,10-03-2012,2089,421.89,364.69,881328.21,761837.41,119490.8,Yes,ok
E124,Europe,Lithuania,Meat,Offline,C,07-06-2014,13-02-2012,764483058,08-05-2014,6380,421.89,364.69,2691658.2,2326722.2,364936,Yes,ok
E124,Europe,Iceland,Baby Food,Offline,M,08-05-2014,14-02-2012,828993833,09-02-2014,6552,255.28,159.42,1672594.56,1044519.84,628074.72,Yes,ok
E124,Europe,Bosnia and Herzegovina,Meat,Offline,C,12-09-2015,15-02-2012,498946940,01-11-2016,8342,421.89,364.69,3519406.38,3042243.98,477162.4,Yes,ok
E124,Europe,Switzerland,Personal Care,Offline,M,08-02-2014,16-02-2012,287151563,08-11-2014,3383,81.73,56.67,276492.59,191714.61,84777.98,Yes,ok
E124,Europe,Croatia,Office Supplies,Online,C,5/22/2013,17-02-2012,259006392,06-06-2013,4602,651.21,524.96,2996868.42,2415865.92,581002.5,Yes,ok
E124,Europe,United Kingdom,Vegetables,Online,C,9/30/2012,18-02-2012,556647908,10/29/2012,3341,154.06,90.93,514714.46,303797.13,210917.33,Yes,ok
E124,Europe,Ireland,Vegetables,Offline,M,04-09-2011,19-02-2012,923922574,5/23/2011,8076,154.06,90.93,1244188.56,734350.68,509837.88,Yes,ok
E124,Europe,San Marino,Snacks,Offline,C,01-04-2017,20-02-2012,742100560,1/17/2017,2902,152.58,97.44,442787.16,282770.88,160016.28,Yes,ok
E124,Europe,France,Fruits,Offline,H,02-12-2014,21-02-2012,605029380,2/18/2014,493,9.33,6.92,4599.69,3411.56,1188.13,Yes,ok
E124,Europe,Cyprus,Meat,Online,L,06-11-2017,22-02-2012,333304440,07-05-2017,1046,421.89,364.69,441296.94,381465.74,59831.2,Yes,ok
E124,Europe,Russia,Cosmetics,Offline,H,09-03-2014,23-02-2012,486345708,10-11-2014,9357,437.2,263.33,4090880.4,2463978.81,1626901.59,Yes,ok
E124,Europe,Malta,Beverages,Online,M,4/30/2016,24-02-2012,180358016,5/16/2016,800,47.45,31.79,37960,25432,12528,Yes,ok
E124,Europe,Georgia,Clothes,Online,H,7/18/2012,25-02-2012,141846215,8/16/2012,4302,109.28,35.84,470122.56,154183.68,315938.88,Yes,ok
E124,Europe,Moldova ,Baby Food,Offline,C,06-09-2017,26-02-2012,252541625,07-05-2017,1534,255.28,159.42,391599.52,244550.28,147049.24,Yes,ok
E124,Europe,Montenegro,Cosmetics,Offline,C,3/29/2014,27-02-2012,614597785,5/14/2014,1997,437.2,263.33,873088.4,525870.01,347218.39,Yes,ok
E124,Europe,Sweden,Personal Care,Offline,H,5/17/2011,28-02-2012,861976850,5/25/2011,6960,81.73,56.67,568840.8,394423.2,174417.6,Yes,ok
E124,Europe,Czech Republic,Clothes,Offline,L,8/21/2012,29-02-2012,631463515,9/25/2012,2942,109.28,35.84,321501.76,105441.28,216060.48,Yes,ok
E124,Europe,Moldova ,Fruits,Online,M,7/29/2013,01-03-2012,307305467,08-10-2013,7371,9.33,6.92,68771.43,51007.32,17764.11,Yes,ok
E124,Europe,Cyprus,Cereal,Offline,H,07-05-2011,02-03-2012,392676532,08-06-2011,567,205.7,117.11,116631.9,66401.37,50230.53,Yes,ok
E124,Europe,Luxembourg,Baby Food,Online,L,5/26/2012,03-03-2012,111063039,7/13/2012,4876,255.28,159.42,1244745.28,777331.92,467413.36,Yes,ok
E124,Europe,Spain,Beverages,Online,M,12-05-2011,04-03-2012,556263816,12-07-2011,9679,47.45,31.79,459268.55,307695.41,151573.14,Yes,ok
E124,Europe,Greece,Beverages,Online,M,5/25/2011,05-03-2012,642123687,5/30/2011,7523,47.45,31.79,356966.35,239156.17,117810.18,Yes,ok
E124,Europe,Czech Republic,Beverages,Online,M,05-02-2010,06-03-2012,242168128,05-03-2010,1785,47.45,31.79,84698.25,56745.15,27953.1,Yes,ok
E124,Europe,Croatia,Beverages,Offline,H,03-11-2017,07-03-2012,192236125,3/22/2017,5796,47.45,31.79,275020.2,184254.84,90765.36,Yes,ok
E124,Europe,Greece,Snacks,Online,L,8/18/2016,08-03-2012,957926118,09-01-2016,480,152.58,97.44,73238.4,46771.2,26467.2,Yes,ok
E124,Europe,Austria,Beverages,Online,H,11/14/2016,09-03-2012,646691596,12/13/2016,9269,47.45,31.79,439814.05,294661.51,145152.54,Yes,ok
E124,Europe,Ukraine,Office Supplies,Offline,H,12-04-2015,10-03-2012,115363156,01-10-2016,7376,651.21,524.96,4803324.96,3872104.96,931220,Yes,ok
E124,Europe,Vatican City,Household,Offline,L,3/17/2017,11-03-2012,922564303,04-02-2017,6134,668.27,502.54,4099168.18,3082580.36,1016587.82,Yes,ok
E124,Europe,Bulgaria,Cereal,Offline,H,2/17/2011,12-03-2012,928168189,3/15/2011,4448,205.7,117.11,914953.6,520905.28,394048.32,Yes,ok
E124,Europe,Monaco,Vegetables,Online,L,3/18/2011,13-03-2012,346498763,04-02-2011,5539,154.06,90.93,853338.34,503661.27,349677.07,Yes,ok
E124,Europe,Serbia,Beverages,Offline,H,11/29/2016,14-03-2012,797316300,11/29/2016,2466,47.45,31.79,117011.7,78394.14,38617.56,Yes,ok
E124,Europe,Ireland,Baby Food,Online,H,4/18/2015,15-03-2012,497506701,05-10-2015,2144,255.28,159.42,547320.32,341796.48,205523.84,Yes,ok
E124,Europe,Andorra,Personal Care,Online,C,06-05-2010,16-03-2012,245556294,6/25/2010,4419,81.73,56.67,361164.87,250424.73,110740.14,Yes,ok
E124,Europe,Latvia,Personal Care,Online,L,1/27/2014,17-03-2012,716411006,2/17/2014,792,81.73,56.67,64730.16,44882.64,19847.52,Yes,ok
E124,Europe,Liechtenstein,Office Supplies,Online,M,11-01-2015,18-03-2012,186597907,12/15/2015,7322,651.21,524.96,4768159.62,3843757.12,924402.5,Yes,ok
E124,Europe,Armenia,Vegetables,Online,L,5/15/2016,19-03-2012,848737466,5/31/2016,9132,154.06,90.93,1406875.92,830372.76,576503.16,Yes,ok
E124,Europe,France,Office Supplies,Online,H,10/27/2013,20-03-2012,130754315,11-02-2013,1962,651.21,524.96,1277674.02,1029971.52,247702.5,Yes,ok
E124,Europe,Netherlands,Office Supplies,Offline,M,02-02-2011,21-03-2012,719293630,2/25/2011,3824,651.21,524.96,2490227.04,2007447.04,482780,Yes,ok
E124,Europe,Kosovo,Office Supplies,Offline,C,05-07-2011,22-03-2012,616775310,5/24/2011,6375,651.21,524.96,4151463.75,3346620,804843.75,Yes,ok
E124,Europe,Finland,Fruits,Offline,L,9/20/2010,23-03-2012,591287887,10-02-2010,4080,9.33,6.92,38066.4,28233.6,9832.8,Yes,ok
E124,Europe,Italy,Clothes,Online,M,4/18/2010,24-03-2012,334539973,05-11-2010,6667,109.28,35.84,728569.76,238945.28,489624.48,Yes,ok
E124,Europe,Belarus,Snacks,Offline,C,1/16/2016,25-03-2012,403665006,2/19/2016,2300,152.58,97.44,350934,224112,126822,Yes,ok
E124,Europe,Poland,Cosmetics,Offline,H,4/13/2011,26-03-2012,892042911,05-12-2011,4175,437.2,263.33,1825310,1099402.75,725907.25,Yes,ok
E124,Europe,United Kingdom,Household,Online,C,7/30/2016,27-03-2012,394356667,08-04-2016,7756,668.27,502.54,5183102.12,3897700.24,1285401.88,Yes,ok
E124,Europe,Norway,Fruits,Offline,M,4/29/2012,28-03-2012,752792918,05-12-2012,7008,9.33,6.92,65384.64,48495.36,16889.28,Yes,ok
E124,Europe,Bosnia and Herzegovina,Vegetables,Online,C,03-02-2012,29-03-2012,760619390,4/16/2012,3035,154.06,90.93,467572.1,275972.55,191599.55,Yes,ok
E124,Europe,Ukraine,Beverages,Online,M,2/19/2014,30-03-2012,343889510,04-02-2014,3403,47.45,31.79,161472.35,108181.37,53290.98,Yes,ok
E124,Europe,Malta,Baby Food,Offline,L,6/25/2012,31-03-2012,398104035,08-12-2012,6686,255.28,159.42,1706802.08,1065882.12,640919.96,Yes,ok
E124,Europe,Slovenia,Meat,Offline,M,9/25/2014,01-04-2012,631460940,10-05-2014,2180,421.89,364.69,919720.2,795024.2,124696,Yes,ok
E124,Europe,Moldova ,Snacks,Offline,M,05-01-2010,02-04-2012,489848029,5/20/2010,5772,152.58,97.44,880691.76,562423.68,318268.08,Yes,ok
E124,Europe,Vatican City,Office Supplies,Online,L,11/27/2016,03-04-2012,797788369,11/28/2016,2162,651.21,524.96,1407916.02,1134963.52,272952.5,Yes,ok
E124,Europe,United Kingdom,Personal Care,Online,C,06-05-2013,04-04-2012,430687510,06-10-2013,8860,81.73,56.67,724127.8,502096.2,222031.6,Yes,ok
E124,Europe,Portugal,Personal Care,Online,H,02-11-2015,05-04-2012,667054498,02-12-2015,5104,81.73,56.67,417149.92,289243.68,127906.24,Yes,ok
E124,Europe,Denmark,Cereal,Online,H,9/14/2014,06-04-2012,666921460,10-10-2014,5735,205.7,117.11,1179689.5,671625.85,508063.65,Yes,ok
E124,Europe,Austria,Office Supplies,Online,L,03-12-2014,07-04-2012,861252868,3/28/2014,2717,651.21,524.96,1769337.57,1426316.32,343021.25,Yes,ok
E124,Europe,Vatican City,Baby Food,Online,C,5/24/2017,08-04-2012,126948583,07-09-2017,5762,255.28,159.42,1470923.36,918578.04,552345.32,Yes,ok
E124,Europe,Estonia,Clothes,Offline,H,06-08-2013,09-04-2012,353191840,07-09-2013,6169,109.28,35.84,674148.32,221096.96,453051.36,Yes,ok
E124,Europe,Belgium,Vegetables,Online,L,05-09-2017,10-04-2012,259032571,5/13/2017,2349,154.06,90.93,361886.94,213594.57,148292.37,Yes,ok
E124,Europe,Georgia,Meat,Offline,L,08-03-2014,11-04-2012,517514264,09-04-2014,2826,421.89,364.69,1192261.14,1030613.94,161647.2,Yes,ok
E124,Europe,United Kingdom,Cosmetics,Offline,H,03-02-2016,12-04-2012,624940383,3/30/2016,2602,437.2,263.33,1137594.4,685184.66,452409.74,Yes,ok
E124,Europe,Malta,Cosmetics,Online,C,10/21/2011,13-04-2012,567751824,11/21/2011,9236,437.2,263.33,4037979.2,2432115.88,1605863.32,Yes,ok
E124,Europe,Spain,Fruits,Offline,H,12-06-2012,14-04-2012,262177836,1/16/2013,3103,9.33,6.92,28950.99,21472.76,7478.23,Yes,ok
